"","MYD.CHL.A","MYD.CHL.B","MYD.CHL.C","MYD.MOCK.A","MYD.MOCK.B","MYD.MOCK.C","WT.CHL.A","WT.CHL.B","WT.CHL.C","WT.MOCK.A","WT.MOCK.B","WT.MOCK.C"
"1423594_a_at",8.20265656985059,8.86888947844615,8.1496993930586,8.48962222245359,9.29839805028358,9.01711913131761,8.3544113801067,8.08332873075256,8.18192792681012,8.37943333937755,8.43517218811936,8.95488257955936
"1448510_at",9.06498077912358,9.08165813186058,7.28377259418477,9.02588990770945,9.38181542849841,8.90117763292347,8.36375432803971,8.34303593458341,8.80388821702662,9.26655530573393,9.4670094520267,8.68995403893368
"1431170_at",6.24947506982521,6.07719629135643,6.89033046154573,7.05111035940435,6.2687651816076,7.07159966920086,6.72584516122498,6.50013103743812,6.47465475021746,6.80178685255226,6.49790818122561,6.59024215270118
"1418285_at",8.53289492509825,9.21003629859128,7.62761924238584,8.47596238449029,9.48878671284777,9.23694634198903,8.35408924192407,8.22413837946682,8.03612036666427,8.5181425526207,8.71327855070343,9.08791821226207
"1419638_at",11.4854106488483,11.6374648998019,10.872407760159,11.1408122328549,12.0955358511809,11.519960128486,10.8547256389087,10.6452491781032,10.8359471358657,11.3630353082328,11.4195893741201,11.4756679032764
"1423085_at",7.73234577229066,7.68990223881298,8.28711568419016,8.11310534601216,7.76188809528859,8.28646533660281,7.98235386233802,7.58788012287175,7.96258334273645,7.7434326219748,7.51063894402146,8.21093883675981
"1417065_at",10.9173898979325,10.4626420765291,10.3118806616096,9.29600998369896,9.1971514983357,9.53438659459822,10.4112142229867,11.1568752621167,10.3824090174215,9.55024339616749,9.16383232305717,9.74844890983163
"1427683_at",7.04501733141953,7.19606028310788,7.16191982054676,7.10313638837122,6.76105077237594,6.1693212910991,7.63278006885553,8.05829286076063,7.31481730661049,6.93322331568296,7.09551399586726,6.69273966659986
"1416011_x_at",9.99214435941198,10.0378866152809,9.43862435081274,9.78817298171547,9.95281078763228,9.53422680954328,10.5073248598659,10.2732139239448,9.99746204799673,9.9310876574213,10.0001741763149,9.49966425979902
"1419475_a_at",7.61225560445758,7.0931053976027,6.70087821907632,7.36192414742743,7.08022354374984,7.18421250392018,7.23528537361302,7.50935945435705,7.46416204841387,7.46884291472833,7.52952966576435,7.85151210271623
"1424343_a_at",8.64770916366528,8.74078268957731,8.38757688122113,8.0974773389932,8.36758228870791,7.82901409961348,8.7228647779531,8.83211473761281,8.3412075464964,8.22475338540944,7.95909207004451,8.08765805858545
"1452662_a_at",9.76369475105347,9.57780024297706,9.380633284421,9.22720510081591,9.1972814526032,8.84252327730791,9.82721068723156,9.85047538345599,9.83733430696426,9.30506102068841,9.32967001822939,9.00081792764547
"1448425_at",10.4143003262754,10.4230049905991,9.54698540872231,9.88837673663168,10.4658454513658,9.79257166135067,10.2374954339787,10.5054388223848,10.1561811350581,10.1178396635243,10.3078771760288,10.1366700773608
"1427058_at",12.6501117963656,12.4938426268266,11.8522109427014,12.2495709291725,12.1461459515388,11.8677893516088,12.6486145389521,12.8671890568947,12.3415036568464,12.1471095406945,11.8489657134413,12.0288996573631
"1450908_at",10.4307409087385,10.4506579935372,9.97288830585037,10.2514131063578,9.98817060257841,9.85058539189004,10.5938837676392,10.7617228124365,10.6237249206862,10.2371828614762,10.4095943962792,10.0365736271165
"1455575_at",9.19225807345118,9.5153916641852,8.98637780732289,9.19705329549328,9.36326425360426,9.48026919727127,9.48996159033208,8.93114314751344,9.00367262215277,9.53369994106681,9.39022607588158,9.39817904300784
"1415863_at",11.325343745706,11.1195024404784,10.7765841710024,10.9926575088417,10.9709251141933,10.5891096240767,11.2484107031726,11.0980489760144,10.7076646708713,11.2212105942006,11.3553446833217,10.8850246195739
"1419555_at",9.69605154457065,8.84034753071729,9.73936613834171,9.58636376878203,9.29043461389688,9.66823811840321,8.82419566096249,9.04735376903066,9.54957152101173,9.63014163936867,9.53869894679212,9.93819032003767
"1448797_at",9.80899835125126,9.81450764778236,9.04295818680351,9.52235075791342,9.7380946756195,8.87703907471983,9.69924562761297,9.7450976633396,9.59574062362636,10.0130341457448,9.89722814205596,8.84278404699554
"1420855_at",11.8922664267508,11.5889242158405,11.4119082095614,11.7967311821335,11.1807939547312,11.8709780660916,11.0654643943892,11.5052200188285,11.4189265186259,11.1388352459807,11.8375672908152,11.9910956059526
"1416529_at",10.5307910136421,10.6360648932508,10.4288823401162,10.4486047522188,10.138847996494,9.30218924045291,10.4751545015516,10.1802518841765,9.881969557706,10.3610157384848,10.3423843425802,9.91502836907743
"1425272_at",11.3711469593993,12.1663429306544,9.65496504488172,11.1590040777416,12.5057382408378,10.6896141949718,10.5998775400146,10.7797704649026,10.8229330194912,11.4049979511083,11.0929247502172,10.6507943810285
"1417104_at",10.8100862484635,11.0700872383882,10.6534504168299,10.5108234309846,10.3748819215204,10.10609430847,11.0491968214393,11.1150641863679,11.171192562548,10.568427059184,10.8785332700572,9.90479500239779
"1451161_a_at",9.03348028642208,8.96996285557191,9.32657716362792,9.14147526195927,8.96702918919753,9.10078479056213,10.961569126351,10.9359875806175,10.859578377754,9.33244021655316,9.47331582607844,8.97529100149123
"1424800_at",9.85385143675989,9.36395018895758,9.53128819376921,9.80608774635219,9.68569932922846,9.78705040593511,9.39923523635216,9.72900845915779,9.26221263288986,9.98652473671055,9.97797870783976,10.2082862117516
"1420965_a_at",9.13913780634451,9.14964234885859,9.44144178245003,9.27426046730765,9.04403740330314,9.48936468074585,9.56905530898257,9.67509484885872,9.72381546303407,9.17329446946328,9.18324455402011,9.66035124992382
"1432176_a_at",10.2083100654313,10.2601583778759,10.1831317669092,10.1186198539068,10.5380914168868,10.4487027035797,9.75561270400053,9.62700809501271,9.90556119937262,10.1255652492643,10.3862156724025,10.582680559257
"1419023_x_at",11.6689321910687,11.8695250945514,11.3992628014345,11.0080062386754,11.1032464222569,10.6297976544657,11.9953918387517,11.979943752849,11.8433784459728,11.3287775350128,11.3752995845338,10.6715561806439
"1448649_at",11.0240259477577,10.303874333654,10.6035697468962,10.9444557194676,10.717432596334,10.2416901691854,10.0643041096333,10.1089458305309,9.80324967770595,10.6671368563461,10.5813111486057,10.3932245278298
"1449888_at",10.5319213932576,11.6584302656642,9.27216948373483,10.6223247290099,11.9925391879309,10.9833689135968,10.3065091492666,10.1853377076967,9.74685075612094,11.0173995632524,11.170107033569,11.4858601328795
"1460223_a_at",8.5232311117828,8.27660112174316,8.98241968911675,9.10260471454792,8.91849026144025,9.08466673336199,8.45756750254681,8.30544789629376,8.72437472412486,8.8182885994087,8.6322561694964,8.71352363553591
"1418051_at",6.68187469567008,6.69484519288493,6.99163172270706,6.87355907573964,6.76682354782585,6.46253548292842,6.44074190209816,6.38475036147702,6.48233189741244,6.87682679658918,6.98002776855252,6.60315941544631
"1422438_at",10.8686441515516,10.4039974477274,10.6953459770597,10.9542556114336,11.3987992052607,11.2016930862065,10.0739925427532,9.94358443018084,9.98837155486831,11.4543413587662,11.2069315262904,11.052063976508
"1427225_at",9.36975368292334,9.96863263130283,8.54427550938048,9.42459410252391,10.6076691729228,9.82476683550668,9.00776415903995,9.27343823009304,9.12667243132336,9.60107499685187,9.54549312251381,9.90877843230621
"1452482_at",7.9606857848363,8.24360072273216,8.49406580702362,8.45862998090146,8.45415602304967,8.56694275013311,8.33688300374253,7.94082809284564,8.44256134459159,8.23944261882001,8.04976865768719,8.55890078740101
"1417825_at",11.5474855964032,11.3388730109253,11.2501104860562,11.0701391261966,10.9924195741049,10.8205146705294,11.6131621855965,11.8114799331777,11.4961010434643,11.250165161392,11.092183226782,11.0655677508925
"1453317_a_at",8.35591592986847,8.2548075316136,7.82064827140356,7.71451863312808,7.32212437163683,7.27993111733801,8.01657394574963,8.38975646612337,8.34346283657363,7.66932457528231,7.89276837428984,7.02189838400089
"1451154_a_at",9.29950573291254,8.8645366294013,9.33511822225983,9.15979992380448,8.87107717050218,9.10218123811438,9.32463218772052,9.62530303867491,8.87052830059691,9.38500652908971,9.40847367372883,9.73537460903231
"1423401_at",7.54816020277258,7.85766910451517,7.35334826941782,7.24937805458659,7.46235247493363,7.3230162638527,8.0227175382413,8.24051408191222,7.91928758966557,7.25314548293602,7.52936223095031,7.15162086509624
"1416236_a_at",5.39544023364505,4.98084675937148,5.6650941102781,4.8512998810105,4.96828483984625,5.79338165087028,5.04621463598142,5.13624613461895,5.08426839650385,4.96338409616173,5.1525659420259,6.2797546287981
"1450241_a_at",8.84251427241059,8.84363275843698,8.50373288433678,8.59794501745442,8.15002659024934,6.8570030175446,9.82829088703368,9.89323114180522,9.45660429673506,8.71446311991028,8.94886582180175,6.72486436845664
"1417513_at",8.58568514728961,10.0803106431287,8.18507817595431,8.8937392916031,10.6268244151156,8.40166333019249,8.42030973534728,8.28039589633995,7.95639613855343,9.14732371179427,8.80777444086532,8.68304932401883
"1434920_a_at",8.89142784079175,8.49388137209694,8.89456869151809,8.6434787105625,8.32433573565523,7.4684030115695,8.906609810091,9.0280018498869,8.87269605501686,8.73528276867856,9.28939810810877,7.55617531171761
"1436884_x_at",10.2850119099789,10.124356021333,10.5715362112793,9.90351279501925,10.2735295114963,10.4354320939484,9.7594677287935,10.0828839695498,10.0232910750771,10.1618777584259,10.5035546867371,10.5601231162217
"1427398_at",8.04339566945821,8.00791313267361,7.89625031590938,7.58804058621968,7.14779189273802,7.48980714409617,7.84230341119684,8.39359778396009,8.19676315060222,7.17285835700152,7.67447076111141,7.31292012527266
"1417702_a_at",8.04129486379727,6.96271798825325,8.21935946673647,8.09116475792079,7.4494447165421,7.74648011255309,7.64947975380944,7.36786565094674,7.80950254868421,8.0800770482769,7.89434901155312,8.13658969937511
"1422108_at",6.40055247814881,6.62055094447227,7.32950343808076,7.15096846564255,6.96857864208106,7.56263310747032,7.00040579349741,7.01895476761872,6.84781096730649,6.87388607231654,6.55971202962743,7.4256717736308
"1428018_a_at",9.53634875444536,9.42439266687193,9.47034709394629,9.32390462147739,9.11961288338659,9.11282179473996,10.118037514804,10.1597921061354,10.4612756686306,9.32028221640372,9.70632175475265,9.08931312704557
"1427761_at",7.04283643358161,7.28580496404715,7.49682933445354,7.43363926795694,6.92620793673133,7.57619729154628,7.21229451040012,6.91527655207539,7.47799343730188,7.27135308002782,7.0125626930811,7.37559051593319
"1418290_a_at",7.57976276116114,8.08853895726224,6.8764978225648,8.00823587316234,8.35937902397741,7.9814305973348,7.88148637568252,7.90914406311224,7.58219753653925,8.12148440158158,8.0939812422005,7.98726456809253
"1416544_at",8.48583012627449,8.03429797210166,8.47551055694124,8.03764738682181,7.55139981383263,8.1018031176336,8.24182112516239,8.55070847903147,8.59972629016173,8.00201538551169,7.87991005091108,8.0489642289214
"1417559_at",8.74438635007018,9.0760450127607,8.0325761967821,8.36242516627971,8.75922033112945,8.07492649753983,8.59456754918998,8.62981505298161,8.47790392096469,8.65808998900714,8.23339563765999,8.48983505514719
"1416683_at",11.0189374389844,10.8549006274579,10.1049740951687,10.4588674592443,10.5007693031797,10.1817455360934,10.9025788039545,10.9237753386851,10.703902848673,10.7125007159548,10.7150732346703,10.2981183534125
"1449305_at",7.8479140080379,8.28815615917703,8.05440589568869,7.56379468037257,7.43645686316446,7.48528687745279,9.33853592378874,10.1727987317949,9.5783504499485,7.18113289379058,7.92110474790813,6.85848689630748
"1450852_s_at",10.5018338884612,10.2258712054165,10.8005061986063,10.5372589286564,10.370949097942,10.9379946927921,10.4065060394664,10.1853862513821,10.1105275841774,10.3777608518176,10.6382518879239,11.109669121063
"1417408_at",9.56714171488382,9.34913537493281,9.20113596530462,8.38064053017906,8.11297344119001,9.41389207808327,9.69648543222529,9.59214821393117,9.11027416835996,8.43722679310427,8.67024792941787,10.1117000029428
"1449269_at",6.90909028950801,6.73351590164242,6.29556869702489,6.69209731140113,6.76194957011178,6.37391331699316,6.88535179561114,6.71066167207625,6.64653098385609,7.1535983974354,7.01355074750911,6.4329067586218
"1419321_at",9.77838626568289,9.60019995830263,10.0763243339907,9.22200879998346,8.77792490013569,8.81713188196989,9.64217532019219,10.0326332214268,10.2841915174431,9.13642449711284,9.13838502089065,8.76124564636141
"1449581_at",8.6124877335414,8.59322000066019,8.93978722790861,8.55700850154156,8.63386181185331,7.8944020269709,8.17457890887664,8.3300717343918,8.65130588633154,8.47459588715151,8.55464213177408,8.07283428525983
"1425310_a_at",6.1615886521942,5.94990675587798,6.63578749837238,6.38873174617172,6.22559450031318,6.55164227236284,6.20454078159675,5.91416770409216,6.45196452175549,6.18737319379059,6.0199100632094,6.52161007498748
"1438931_s_at",6.43410744696924,5.84703957757748,6.89037402228323,6.53072603315807,6.21323072207405,6.90824810680853,6.48831401096466,5.87315701517471,5.37795976489093,7.03973338277677,6.92773889116251,7.54571565582962
"1416023_at",8.37049079983649,8.2642549427495,8.41135294965372,8.41562900979689,8.8149938934028,9.02830865543586,8.21864694286457,8.15534963263956,8.03287303403954,9.10472092766661,9.02996620868774,9.40996751944757
"1437419_at",6.69136731719467,6.74066304857383,7.20674245584833,6.59185274494009,6.54264509456865,6.49916062440667,7.30387345633501,7.05147011191893,7.23917292228031,6.81046115511949,6.85483261429961,6.94374933863332
"1448553_at",6.94272396010557,7.30299489533573,7.39745522974514,7.11041623543868,7.48099415444312,7.58788458535256,6.89311994604755,6.88068036590836,6.92286925609937,7.16050735118041,7.36922230024419,7.31331660876361
"1424733_at",8.60448325759442,7.9832118548082,8.72864020209711,8.34320724236188,7.91550478777738,7.53465240719915,8.47945957879775,8.27622369452632,8.54616983259075,8.43953071833932,8.23445345565378,7.68020081065323
"1448764_a_at",4.5697203799817,4.52698560616093,4.58659043375194,5.39968929184899,5.20176481627537,4.33674652999906,4.42041969304777,4.60118858776668,4.2704622925616,5.21041183628454,5.36791345945186,4.12934206921537
"1422526_at",8.50493821188906,8.51535714341662,7.68989864045842,8.53322395989597,9.12918860373291,9.18440880187323,8.51229985222125,8.81135449913056,8.67994970825732,8.97705303499708,9.03981112261298,9.27411682409612
"1423059_at",9.79926276360658,8.95612268730843,9.46592369919065,9.53592500088282,9.43891868463066,9.09426691808068,9.22722688921085,9.21018221452699,8.84269950117656,9.73846671517784,9.77038312260082,9.46450206297141
"1416514_a_at",7.60149047678212,7.64902410865521,8.27902577240304,7.18206172572223,7.06501662552875,5.04159744392413,8.4952582219238,8.85499062602881,7.95364367901857,7.16312927486586,7.54237636434838,5.24071834261401
"1417552_at",5.88758663850021,6.04057571183275,6.73808596155044,6.31240508404442,6.15121525923164,7.00131238006216,6.41143203094297,6.6886923931483,6.43593530907516,6.33499968439987,6.23319506802093,6.78898533220189
"1423828_at",11.5636650856614,11.4513462964353,11.2103282624508,11.2348978293537,11.5393637575956,10.7100779163767,10.7195509185176,11.0863632012114,11.0438811683147,11.3568715536512,11.6325635769413,11.06915598368
"1423982_at",8.96834525677462,8.22457946080246,8.54245675488627,8.85867135300801,8.24878105190698,8.50735342432641,8.58116069979957,8.63989885528458,8.12440871539714,8.63711464017034,8.65413220982373,8.94547886158607
"1416685_s_at",10.4610828877513,10.567892274054,10.4148134985904,10.0968809607369,10.0053507329151,9.79869426444761,10.4513445042347,10.8467863310888,10.6531774531089,9.99090783005477,10.4058753301569,9.62373840900707
"1422540_at",10.2900077656251,9.55306118445224,9.70226958881719,10.145120755227,9.68905882575848,8.96113283806759,8.96875884860362,9.02463692822006,9.71211296180176,9.98756016065398,10.0934107767604,8.8027859006665
"1425896_a_at",10.3004250405339,10.3940478677395,8.98823362870884,10.1729718161198,9.5524286836154,9.68708551747543,10.4303991673361,10.5526418441898,10.3551654416127,9.82290746438271,10.0459206030347,9.92733907705038
"1425276_at",8.174386924257,7.87862833956217,7.39065936713202,7.87035306092464,8.11177103716729,8.04727396499674,8.31964829616061,8.27167906738148,8.01582374796138,8.40560291776431,8.52544258512523,8.31971559433291
"1421475_at",7.37053386597256,6.95849185976637,7.58745706301168,7.85606143834955,7.4774590525805,8.01765956804475,7.4830926970818,7.2972101668777,7.74304835257157,7.63896422555434,7.31750600381212,7.8779785316387
"1418340_at",11.169333522965,11.3873946030996,11.3521170592026,10.7485133558157,10.5736781781302,9.52045063876229,12.5713521152943,12.6231280083546,12.6574303484722,11.1684364867814,11.6715509714806,9.90223281734506
"1451713_a_at",6.92181305649859,7.60034898994657,7.02605407708683,6.92096411448369,7.20291082277459,7.07410873488694,7.29520806320558,7.78008807496874,7.61565900075103,7.28006429422203,7.50461071107344,6.90276340776444
"1417876_at",8.17404480887063,8.81767307393911,8.471386915402,7.49112786506819,7.05370815135819,7.3126095167569,11.1042629495756,10.7019774335241,9.90722370980437,7.37117317664906,7.64030337220482,6.95690112613347
"1451941_a_at",9.59442728769177,9.75602254371694,8.86632429912377,9.11807629577453,8.73310586986822,8.57371482818954,11.0945113253246,11.2718792913136,10.8485062476077,9.20929196746912,9.38559754654345,8.75739325574439
"1448620_at",9.15050637671397,9.3244663381809,8.75345641013828,8.7565174727692,8.68661253030393,8.36397419185468,10.1125651514668,10.3435799540243,9.70347027516532,8.8422178994236,9.06730219560356,8.34098004382532
"1418243_at",7.89769373007234,7.89128980929279,8.22997151718584,8.1882839735859,8.09838377472039,8.46328805906103,8.08364021063891,7.78458478410768,8.41569256600818,8.43100432560649,7.78375210090066,8.5797366645028
"1438322_x_at",8.98837411624375,8.63060217164524,9.35756524758278,8.2769228202834,8.28321237059568,8.46494057151969,8.32964521097362,8.45615997314707,9.06983118543767,8.2682145711617,8.28021139853816,8.70638761957423
"1418698_a_at",8.08029380344955,7.26854626330366,6.08898529600065,8.17275517166858,6.93371834234768,6.84921831496194,7.65432287180578,6.90926257867432,6.86735703098054,8.06642095809637,7.69107657738614,7.48640921515301
"1421731_a_at",8.31172830961326,7.80282676067909,7.83545996600846,7.36993030582156,6.53292145331263,6.97341736132982,8.07562411772426,8.41358030255737,8.6565086535161,7.28147404536631,7.40130841969587,7.37023651876899
"1452410_a_at",8.93702070353776,9.27253208096896,8.92379840436529,8.85683492664595,8.89234320804313,8.77445512070797,9.47363953841933,9.77528344869957,9.41236876620504,8.88939298672606,9.22109064265032,8.6019597152252
"1423136_at",10.945240700982,10.5364515821811,10.9554077891743,11.0395844181522,11.1491813520329,10.9593203032769,10.2710556810754,10.1231355275094,9.98637601416944,11.2164423598207,11.3356895251863,11.0691432863631
"1418498_at",5.78294763581235,6.39595522862235,6.36387107680965,6.02881790707018,5.94729625412498,6.39132658748665,5.93059419117933,5.95476476284335,6.23379817567198,5.99404919059545,5.86528026360031,6.40721127237433
"1419086_at",7.27596872685539,6.9428756521876,7.5695892007044,7.41630085201732,7.31759828749982,8.57754425142426,6.99253313537023,6.96175739220043,7.37486402574177,7.50714047711961,7.1599175336103,8.80587276498185
"1420847_a_at",10.0928626389839,10.3494174678742,8.50591664270663,9.86123923511221,10.2399314120624,10.0345629439291,9.66142377355577,9.90018298835059,9.79393973645414,10.1959956495223,10.3002289595964,10.3032881491439
"1421841_at",9.7703982308458,9.17449736752715,9.7639081994815,9.96191511184944,9.96380690403712,10.4299168970535,9.26026490925785,9.2337335271892,9.29112284687039,9.93536277939733,9.69777390496772,10.4468709596728
"1448894_at",10.3608313542063,10.4737916921389,10.1485782920314,9.69842549538878,9.33568069622675,9.89000318884096,10.2896443351486,10.4167318735046,10.2073945549985,9.82699932811038,9.54057718652656,9.95006498161729
"1421855_at",8.17015060422977,7.63130948029767,7.89513169944909,8.06140978888612,7.63941090844922,7.40279270551359,9.52735712701328,9.23096240306103,8.59065224375335,8.14423525047839,8.07559355389259,7.84989826230987
"1419526_at",9.40526904037683,9.76118125141467,9.41260971329462,9.19330802679332,8.99960951161627,9.10360407656589,10.212840259624,10.3759065145318,10.1200519945794,9.39904967411264,9.79861163303847,9.00155202220471
"1417872_at",12.1230629762706,12.1003467573283,12.1711136603643,12.2342910221219,12.6232550012948,12.4110008347392,11.7872932400462,11.6831861544254,11.5718104787112,12.3790089076159,12.5475721416406,12.4545754993229
"1448635_at",9.06159620139828,8.59714225934465,9.06594698537632,7.92384658242231,6.72662856334808,6.4454646055943,8.70477374371167,8.71859778389451,8.82891931670812,7.7625112854907,7.83831488768694,6.3951074579066
"1416036_at",12.1888181878224,12.1617642053706,11.0113733753424,11.8748829391774,11.8232638901251,11.3305928453717,12.1307337138695,12.1292692705447,12.1098665114138,12.0452039105208,12.2077467271925,11.4105538844405
"1449429_at",8.2792767208154,8.1329438875391,9.11584834310974,8.55298999663446,8.16510582451524,8.9812677277641,8.60340117708908,8.72119900751742,8.82110657329141,8.43149394338613,8.52207999288063,9.47658940773535
"1450694_at",11.0101636300656,10.8740608170966,10.7232528086374,10.2685222344419,10.1975865917007,9.66602389989783,10.3961184974292,11.0011695369126,10.8762455474645,10.2417784145347,10.3570826430174,9.96969125052929
"1416362_a_at",10.2587111526773,10.3140640339317,9.73263437564431,9.51372200552661,10.253904969124,9.40423681017966,9.78395552926019,9.99854206875626,9.91524578838595,9.85028761295215,9.89778664772225,9.42229937820784
"1416125_at",9.77364297811348,9.74963371681114,10.1919874116889,9.40852913721999,8.96021809781421,11.7575767723561,10.5983928696125,10.6538276035703,10.1041922604109,9.20072311277063,9.5567993939995,12.2030458124958
"1449632_s_at",8.17872929421914,7.95803482080925,8.68876168870586,7.79038589035409,7.67682234059533,7.9202906810046,7.97290712497422,8.32658588499914,8.4419699517468,7.67249825654618,7.59884276822931,7.75375344563127
"1416803_at",10.0510095054364,9.43315260211984,9.87630150373345,9.96320981978044,9.51511392326488,9.32721610940941,9.44185364875855,9.3588618984711,9.68943062162851,9.85858025808424,9.51761616509022,9.79449619392588
"1418288_at",8.90417534615469,8.55281277122852,9.25424248699484,8.92339840201181,9.1352518776611,10.3294525023093,8.61199172620531,8.79035249391533,8.86110640592928,9.26386648545867,9.4530518762045,10.5536805497022
"1433512_at",7.85155231262096,7.22061687555919,6.77848580596769,7.9162916395112,7.43593881500761,6.90339111428312,8.1285857497481,7.52141992774225,6.83128792419776,8.14692416675388,8.13277453448754,7.12650805671212
"1454037_a_at",7.47339047235871,8.82319058875903,7.7765008258954,7.49889777324988,9.03631733009665,8.47730573228811,7.80228634657485,7.51503989674568,7.70623094634354,7.86582866169433,7.85242564938017,8.36069796785483
"1417429_at",11.4736853884394,11.3078949028002,11.6423689073004,11.5489239896923,12.121178080703,12.1449854610675,11.0242281718987,10.8574876336697,11.1863854607972,11.9002575734061,11.8711313197737,12.0319244783789
"1449525_at",9.43157352790804,8.55110014405477,9.44002347750812,9.64613871086468,9.39322847092725,10.5565955419697,9.28609874266958,8.64819229397283,8.8394572760678,10.0118356898418,9.7419389079956,10.7291717957738
"1450332_s_at",8.26881674224093,8.37643663423719,9.07115206360614,8.56269753684921,9.14775808794735,8.99240351664011,8.04186126775932,8.26817845887362,8.30567112323253,8.89937490408403,9.1115960683391,9.15498499023266
"1456084_x_at",5.52948291712715,5.90761809513623,6.54390324038463,5.7686567611753,5.94013621360445,5.04690368286376,5.05846609407307,5.25645109019571,5.55531526599648,6.13934644215161,6.40785919261513,5.24354389202154
"1426642_at",12.5077247272827,12.7402526935333,12.4782781411068,11.9734357508076,11.8482386972255,11.5663387806786,12.5658625346076,12.8254322899643,12.7060364518169,12.0940922257119,12.3387121653898,11.5796109779306
"1418170_a_at",9.08602083066193,10.0013768581209,8.30759615743944,8.96502560285746,10.5021145610238,9.39701054960069,8.75033369514355,8.57336923287117,8.7839559328422,9.01830689127786,9.0730923512507,9.33090574201934
"1423100_at",11.1792282016934,9.65506905864967,10.1134780453248,9.36158131547321,8.94421430089213,10.1087576244317,10.5618152791584,10.9673429965292,10.3154805162669,9.45444641479416,9.3007124857122,10.8608312035142
"1422953_at",9.61270103612604,8.9701894830829,9.9549478385241,9.37833192200263,8.68102833019653,8.81040170538791,11.7690264001724,12.056697203322,10.9467219158809,9.48712453140218,10.4765687024962,8.78599288306817
"1450808_at",8.6878535130278,8.4856295207097,8.68226438460808,8.79560092545793,8.5291002293298,8.24621022349468,9.67114760472613,10.2858633834255,9.88423681401865,8.34690265327889,8.96071281408721,7.919410402478
"1421365_at",7.40410712962701,7.71587309207309,7.26802267004391,7.51873668468955,7.34069296397017,8.03790782287861,8.34900731026072,8.49296694204141,7.6875171480902,7.26409325994861,7.10046005785936,8.12823348308972
"1423364_a_at",9.25941007911931,8.74706442939872,8.73312400542991,9.28360004074121,9.19289560397497,9.18981767643462,8.79369205697779,8.9482909376622,8.75128767171602,9.39690131547986,9.47988312029865,9.3091293346119
"1448887_x_at",9.79177641166753,9.61426284947783,9.37143212698119,9.37351050948988,8.84409417032979,8.86418112422332,9.6568372235817,9.63850032862681,9.40534605360459,9.46831182269952,9.52735864811913,8.92953015555414
"1417558_at",9.15970412672833,9.30736924187496,8.72850741749364,9.05479964827826,9.47242210998727,8.63976692530586,8.96284410243925,9.01650785864879,9.01498690153082,9.19369172335062,9.35661805247943,8.56290592657536
"1422985_at",7.26362051265644,7.49871940115248,6.13218853819315,6.64255939998561,7.21651551990999,6.97775833741098,7.19380178917196,7.08239744024943,7.01873540558742,7.14507411569148,7.2688014561396,6.77268279819713
"1417301_at",9.66001508330313,9.02173138180234,9.48182637558655,9.68466517300662,9.58643978834139,9.62783955027994,9.0906135933796,9.2290439301376,9.01874383139781,9.76272050887786,9.74012515685795,9.60773005815666
"1450044_at",8.38552034612275,8.18524414995471,8.39878932373305,8.45014967651122,8.7630179935651,8.57546368849572,7.76911852460068,8.1139474265117,8.03577704043763,8.63899992972221,8.89407975395487,8.30246726353326
"1448700_at",9.62180200781835,9.09759548811266,9.71329833039903,9.37351050948988,9.63418671395739,9.71628879590508,8.84649858626118,9.20510293659928,9.48576319314483,9.41666420453322,9.35730127365625,9.78025364587935
"1417694_at",10.1804692864585,9.83914008984145,10.2432791506062,10.2625808669151,10.2207280333753,10.7204885647685,9.66677707264093,9.81391018795429,9.92724218955341,10.3568371536315,10.3784086466092,10.6444751924566
"1451706_a_at",6.74716247067596,6.7970473931457,7.43277863734018,7.25189010065879,6.79338816026245,7.24551148339969,7.05611711297339,6.3127342007893,7.09335628669441,6.9742651677935,6.67446267994047,7.36150557493361
"1422187_at",7.22446108373125,7.07887668613317,7.78660303830629,7.26566762307175,6.86334030829889,7.76747609216661,7.19495543195695,6.85521765086988,7.55591032802349,7.3586565355124,6.93114485823675,7.66065124037662
"1418655_at",9.88110685505493,9.71189622716685,9.46524241193725,9.57536338977992,9.36273425931111,9.0880505250343,9.74772961906963,10.0724903300795,9.97558776951927,9.81736873236154,10.1785329487664,9.28354260864669
"1423237_at",9.66879049150825,9.66826614366357,8.48584202864749,8.95720272659684,9.06961087385023,8.7306219894703,9.46782975213256,9.63103922137701,9.48758218806095,9.05017281058,9.28823388872989,8.96814067006846
"1448494_at",10.0034429811943,9.68361593734548,9.38723835039099,9.87913905742189,10.1613118887353,9.85879196958794,9.39693656332613,9.30770557725943,9.46080414683214,10.2062659045914,10.0979858558053,10.0473384799352
"1436222_at",8.18221234651021,7.55017140808901,8.01312677195495,7.79905053742192,7.06935242217341,7.52880251105668,8.20020404361459,8.17075521860212,7.72122300062524,7.79856097759878,8.06789557287691,7.85112926850373
"1417399_at",11.4881506335852,11.0805670984111,11.1397057536141,11.5145532026098,11.6114250092562,11.6732039542022,10.9138744228878,10.9893093550521,11.1400500506296,11.6964280413059,11.4038580163562,11.8184144205607
"1417859_at",7.2725620655085,7.37111000310234,7.01929086354112,6.91266673970426,7.13916865316154,6.85177321904611,7.26450250786348,7.45473944944075,7.33860659620535,6.8395334778478,6.68115072184268,6.50803637304651
"1425464_at",9.70211560387879,9.87851094633814,8.94084778110198,9.669226007632,9.92874197398772,9.44127950158983,9.20489899089734,9.22049454751405,9.24855227755955,9.82987601229506,9.82018067764773,9.70925115062187
